code,name,amount,pct,,,,
603813.SH,原尚股份,0.2038,2.8237,,,,
301169.SZ,零点有数,0.9636,2.8155,,,,
300485.SZ,赛升药业,1.1227,2.8109,,,,
601137.SH,博威合金,5.1001,2.8079,,,,
873223.BJ,荣亿精密,0.1429,2.8061,,,,
605108.SH,同庆楼,1.0352,2.8009,,,,
300558.SZ,贝达药业,3.1263,2.7983,,,,
003022.SZ,联泓新科,7.4925,2.7961,,,,
001230.SZ,劲旅环境,1.5947,2.7886,,,,
002922.SZ,伊戈尔,1.6851,2.7812,,,,
600062.SH,华润双鹤,7.0768,2.7793,,,,
002227.SZ,奥特迅,0.4751,2.7778,,,,
688005.SH,容百科技,9.7650,2.7763,,,,
603208.SH,江山欧派,0.7193,2.7744,,,,
002550.SZ,千红制药,1.7030,2.7730,,,,
000837.SZ,秦川机床,9.9904,2.7719,,,,
688456.SH,有研粉材,0.4077,2.7646,,,,
301015.SZ,百洋医药,1.5686,2.7616,,,,
002547.SZ,春兴精工,5.8309,2.7613,,,,
300902.SZ,国安达,0.9329,2.7604,,,,
688217.SH,睿昂基因,0.4045,2.7597,,,,
603580.SH,艾艾精工,0.3118,2.7562,,,,
002625.SZ,光启技术,12.7843,2.7518,,,,
300833.SZ,浩洋股份,0.6128,2.7509,,,,
603233.SH,大参林,2.2973,2.7465,,,,
000538.SZ,云南白药,7.0265,2.7410,,,,
002085.SZ,万丰奥威,1.7712,2.7397,,,,
301101.SZ,明月镜片,0.6819,2.7353,,,,
000038.SZ,*ST大通,0.3465,2.7335,,,,
000971.SZ,ST高升,0.1260,2.7322,,,,
000590.SZ,启迪药业,0.2983,2.7284,,,,
603678.SH,火炬电子,2.2937,2.7275,,,,
600794.SH,保税科技,0.9928,2.7248,,,,
300233.SZ,金城医药,1.5744,2.7242,,,,
603991.SH,至正股份,0.1457,2.7159,,,,
603809.SH,豪能股份,0.8903,2.6939,,,,
600662.SH,外服控股,0.8652,2.6882,,,,
301059.SZ,金三江,0.4229,2.6815,,,,
300745.SZ,欣锐科技,2.3161,2.6800,,,,
600970.SH,中材国际,2.4730,2.6775,,,,
603279.SH,景津装备,0.8957,2.6773,,,,
300580.SZ,贝斯特,0.3092,2.6765,,,,
300158.SZ,振东制药,2.0384,2.6718,,,,
000716.SZ,黑芝麻,7.2319,2.6639,,,,
603667.SH,五洲新春,1.5681,2.6515,,,,
603585.SH,苏利股份,0.1892,2.6474,,,,
603917.SH,合力科技,1.3120,2.6442,,,,
603439.SH,贵州三力,0.7740,2.6403,,,,
300788.SZ,中信出版,0.4626,2.6388,,,,
002453.SZ,华软科技,0.6635,2.6362,,,,
000766.SZ,通化金马,0.5654,2.6263,,,,
600115.SH,中国东航,2.5515,2.6210,,,,
603967.SH,中创物流,0.6087,2.6151,,,,
301037.SZ,保立佳,0.1345,2.6122,,,,
603328.SH,依顿电子,0.4218,2.6034,,,,
600594.SH,益佰制药,0.9589,2.6022,,,,
600329.SH,达仁堂,1.7827,2.5963,,,,
688668.SH,鼎通科技,1.2057,2.5895,,,,
300937.SZ,药易购,0.6884,2.5787,,,,
300881.SZ,盛德鑫泰,0.6982,2.5765,,,,
603966.SH,法兰泰克,1.1574,2.5758,,,,
002560.SZ,通达股份,6.4065,2.5751,,,,
300427.SZ,红相股份,1.2099,2.5739,,,,
601615.SH,明阳智能,13.7116,2.5687,,,,
688321.SH,微芯生物,0.7315,2.5685,,,,
000922.SZ,佳电股份,0.7880,2.5670,,,,
688459.SH,C哈铁,1.8991,2.5641,,,,
000009.SZ,中国宝安,14.4225,2.5600,,,,
688519.SH,南亚新材,0.2897,2.5568,,,,
300702.SZ,天宇股份,0.8961,2.5534,,,,
601567.SH,三星医疗,1.9939,2.5526,,,,
688108.SH,赛诺医疗,0.6371,2.5424,,,,
003033.SZ,征和工业,1.4512,2.5355,,,,
002777.SZ,久远银海,4.4865,2.5226,,,,
000756.SZ,新华制药,10.5379,2.5214,,,,
002052.SZ,*ST同洲,0.0828,2.5210,,,,
832491.BJ,奥迪威,0.0452,2.5194,,,,
002947.SZ,恒铭达,1.6864,2.5171,,,,
833580.BJ,科创新材,0.0589,2.5145,,,,
000153.SZ,丰原药业,0.6553,2.5090,,,,
300518.SZ,盛讯达,0.7631,2.4930,,,,
603583.SH,捷昌驱动,0.5430,2.4856,,,,
002209.SZ,达意隆,0.4116,2.4845,,,,
603938.SH,三孚股份,3.0629,2.4788,,,,
600525.SH,长园集团,0.5859,2.4742,,,,
002902.SZ,铭普光磁,1.2216,2.4725,,,,
600055.SH,万东医疗,3.6828,2.4719,,,,
832171.BJ,志晟信息,0.0200,2.4691,,,,
300151.SZ,昌红科技,4.2886,2.4672,,,,
600734.SH,ST实达,0.4153,2.4641,,,,
002478.SZ,常宝股份,1.8138,2.4561,,,,
300690.SZ,双一科技,0.9286,2.4533,,,,
688392.SH,骄成超声,2.1740,2.4475,,,,
300787.SZ,海能实业,0.9219,2.4413,,,,
600399.SH,抚顺特钢,3.2771,2.4406,,,,
688618.SH,三旺通信,0.0970,2.4272,,,,
300286.SZ,安科瑞,0.4061,2.4262,,,,
600795.SH,国电电力,7.5142,2.4229,,,,
603105.SH,芯能科技,1.9013,2.4096,,,,
603617.SH,君禾股份,0.4384,2.4033,,,,
833533.BJ,骏创科技,0.0658,2.4024,,,,
600216.SH,浙江医药,2.9434,2.4017,,,,
603916.SH,苏博特,0.8503,2.4005,,,,
600397.SH,安源煤业,3.2350,2.3936,,,,
000650.SZ,仁和药业,2.1365,2.3850,,,,
002307.SZ,北新路桥,1.8472,2.3762,,,,
835892.BJ,N中美菱,1.9631,2.3750,,,,
002876.SZ,三利谱,3.2425,2.3725,,,,
835185.BJ,贝特瑞,0.3710,2.3684,,,,
688310.SH,迈得医疗,0.2332,2.3633,,,,
002598.SZ,山东章鼓,5.6953,2.3616,,,,
000700.SZ,模塑科技,1.6427,2.3529,,,,
002196.SZ,方正电机,2.5671,2.3464,,,,
688117.SH,圣诺生物,0.2402,2.3454,,,,
301046.SZ,能辉科技,1.1763,2.3451,,,,
605305.SH,中际联合,1.0338,2.3445,,,,
601007.SH,金陵饭店,0.8653,2.3416,,,,
002102.SZ,ST冠福,0.3581,2.3411,,,,
835640.BJ,富士达,0.0396,2.3407,,,,
300828.SZ,锐新科技,0.4846,2.3388,,,,
000516.SZ,国际医学,1.8834,2.3374,,,,
688687.SH,凯因科技,0.4854,2.3327,,,,
301179.SZ,泽宇智能,0.5365,2.3313,,,,
300015.SZ,爱尔眼科,14.5200,2.3272,,,,
300270.SZ,中威电子,0.2140,2.3214,,,,
300601.SZ,康泰生物,5.0621,2.3177,,,,
688315.SH,诺禾致源,0.4426,2.3134,,,,
002111.SZ,威海广泰,3.7400,2.3102,,,,
002107.SZ,沃华医药,0.4682,2.3064,,,,
300725.SZ,药石科技,2.9614,2.3053,,,,
603876.SH,鼎胜新材,4.4785,2.3020,,,,
603168.SH,莎普爱思,0.4847,2.3018,,,,
603093.SH,南华期货,0.5127,2.3001,,,,
300484.SZ,蓝海华腾,0.4169,2.2989,,,,
601965.SH,中国汽研,1.6797,2.2954,,,,
601890.SH,亚星锚链,3.0558,2.2947,,,,
688319.SH,欧林生物,0.3626,2.2936,,,,
002082.SZ,万邦德,0.6459,2.2926,,,,
300532.SZ,今天国际,1.2701,2.2873,,,,
600161.SH,天坛生物,1.9450,2.2873,,,,
300575.SZ,中旗股份,1.1267,2.2838,,,,
601882.SH,海天精工,3.3729,2.2833,,,,
688636.SH,智明达,0.9231,2.2823,,,,
300436.SZ,广生堂,0.9401,2.2818,,,,
300041.SZ,回天新材,2.2484,2.2786,,,,
000034.SZ,神州数码,6.7590,2.2523,,,,
605050.SH,福然德,0.8928,2.2513,,,,
600345.SH,长江通信,0.4070,2.2508,,,,
600479.SH,千金药业,1.1550,2.2495,,,,
300153.SZ,科泰电源,0.4063,2.2472,,,,
300677.SZ,英科医疗,4.9843,2.2415,,,,
603707.SH,健友股份,1.7460,2.2409,,,,
300675.SZ,建科院,0.4816,2.2388,,,,
002424.SZ,贵州百灵,1.6992,2.2355,,,,
300791.SZ,仙乐健康,0.3316,2.2353,,,,
002370.SZ,亚太药业,1.0516,2.2222,,,,
300781.SZ,因赛集团,0.2184,2.2209,,,,
603026.SH,石大胜华,3.6793,2.2140,,,,
300933.SZ,中辰股份,0.3843,2.2032,,,,
002917.SZ,金奥博,2.5264,2.1998,,,,
002826.SZ,易明医药,0.3197,2.1934,,,,
601006.SH,大秦铁路,4.4302,2.1898,,,,
300988.SZ,津荣天宇,0.8295,2.1881,,,,
300916.SZ,朗特智能,0.5107,2.1875,,,,
605199.SH,葫芦娃,0.6544,2.1854,,,,
688261.SH,东微半导,1.0134,2.1818,,,,
300125.SZ,聆达股份,4.0959,2.1763,,,,
688100.SH,威胜信息,0.5904,2.1760,,,,
000403.SZ,派林生物,0.9248,2.1670,,,,
603700.SH,宁水集团,0.1623,2.1618,,,,
600478.SH,科力远,2.5610,2.1609,,,,
603016.SH,新宏泰,0.2900,2.1587,,,,
600686.SH,金龙汽车,4.0928,2.1538,,,,
300056.SZ,中创环保,0.9922,2.1505,,,,
002334.SZ,英威腾,8.4428,2.1505,,,,
833266.BJ,生物谷,0.0389,2.1472,,,,
603063.SH,禾望电气,3.0379,2.1417,,,,
300412.SZ,迦南科技,1.5443,2.1407,,,,
002074.SZ,国轩高科,10.0422,2.1392,,,,
688393.SH,安必平,0.1773,2.1314,,,,
835985.BJ,海泰新能,0.2801,2.1257,,,,
000597.SZ,东北制药,0.9355,2.1154,,,,
000839.SZ,ST国安,0.5747,2.1008,,,,
688607.SH,康众医疗,0.3182,2.0938,,,,
688501.SH,青达环保,1.1839,2.0925,,,,
600645.SH,中源协和,1.1336,2.0880,,,,
300453.SZ,三鑫医疗,0.9239,2.0875,,,,
300086.SZ,康芝药业,0.7987,2.0870,,,,
838163.BJ,方大新材,0.0076,2.0833,,,,
603529.SH,爱玛科技,3.2734,2.0810,,,,
002566.SZ,益盛药业,0.9283,2.0782,,,,
603755.SH,日辰股份,0.4451,2.0776,,,,
603920.SH,世运电路,1.5428,2.0766,,,,
300859.SZ,西域旅游,2.8094,2.0754,,,,
600267.SH,海正药业,1.9037,2.0739,,,,
834639.BJ,晨光电缆,0.0775,2.0690,,,,
300401.SZ,花园生物,5.7192,2.0685,,,,
002483.SZ,润邦股份,0.5137,2.0654,,,,
002303.SZ,美盈森,0.4709,2.0649,,,,
300487.SZ,蓝晓科技,1.6938,2.0570,,,,
688198.SH,佰仁医疗,1.0931,2.0543,,,,
002929.SZ,润建股份,0.6162,2.0536,,,,
603906.SH,龙蟠科技,1.6312,2.0531,,,,
301001.SZ,凯淳股份,0.6039,2.0499,,,,
301096.SZ,百诚医药,0.9927,2.0461,,,,
603085.SH,天成自控,0.6250,2.0408,,,,
301089.SZ,拓新药业,3.4822,2.0408,,,,
002950.SZ,奥美医疗,1.1838,2.0408,,,,
300709.SZ,精研科技,1.0774,2.0339,,,,
300529.SZ,健帆生物,7.8865,2.0330,,,,
873169.BJ,七丰精工,0.0685,2.0290,,,,
301363.SZ,C美好,6.7558,2.0279,,,,
300173.SZ,福能东方,0.3211,2.0270,,,,
300971.SZ,博亚精工,0.6992,2.0253,,,,
000428.SZ,华天酒店,3.1106,2.0253,,,,
601311.SH,骆驼股份,1.9133,2.0247,,,,
600420.SH,国药现代,0.8392,2.0247,,,,
688387.SH,信科移动-U,5.3129,2.0236,,,,
603568.SH,伟明环保,1.3429,2.0156,,,,
000753.SZ,漳州发展,0.9134,2.0151,,,,
605189.SH,富春染织,0.2467,2.0145,,,,
002287.SZ,奇正藏药,0.3307,2.0105,,,,
688733.SH,壹石通,1.0239,2.0070,,,,
300227.SZ,光韵达,0.5699,2.0029,,,,
688185.SH,康希诺,2.2957,2.0000,,,,
605177.SH,东亚药业,0.2155,2.0000,,,,
300199.SZ,翰宇药业,2.7086,2.0000,,,,
600262.SH,北方股份,0.2086,1.9988,,,,
603311.SH,金海高科,0.3158,1.9969,,,,
688059.SH,华锐精密,1.2323,1.9965,,,,
600241.SH,ST时万,0.1433,1.9950,,,,
300089.SZ,*ST文化,0.3138,1.9943,,,,
600388.SH,ST龙净,1.1730,1.9917,,,,
300890.SZ,翔丰华,1.4879,1.9914,,,,
688388.SH,嘉元科技,2.0433,1.9852,,,,
600232.SH,金鹰股份,0.2929,1.9820,,,,
688221.SH,前沿生物-U,0.4338,1.9809,,,,
600190.SH,锦州港,1.5468,1.9802,,,,
688323.SH,瑞华泰,0.2425,1.9780,,,,
001206.SZ,依依股份,0.8428,1.9769,,,,
603858.SH,步长制药,2.2588,1.9759,,,,
688269.SH,凯立新材,0.3346,1.9756,,,,
000729.SZ,燕京啤酒,2.4843,1.9751,,,,
001202.SZ,炬申股份,1.4426,1.9741,,,,
600351.SH,亚宝药业,1.1877,1.9737,,,,
688786.SH,悦安新材,0.7106,1.9729,,,,
300808.SZ,久量股份,0.6426,1.9728,,,,
301068.SZ,大地海洋,0.1148,1.9717,,,,
000726.SZ,鲁泰A,1.4730,1.9711,,,,
300376.SZ,易事特,2.0272,1.9691,,,,
002920.SZ,德赛西威,7.3697,1.9689,,,,
301087.SZ,可孚医疗,0.7531,1.9636,,,,
000989.SZ,九芝堂,1.5175,1.9630,,,,
603303.SH,得邦照明,0.2383,1.9608,,,,
002915.SZ,中欣氟材,1.2888,1.9575,,,,
603896.SH,寿仙谷,1.2865,1.9553,,,,
300194.SZ,福安药业,0.8050,1.9499,,,,
600021.SH,上海电力,7.9609,1.9436,,,,
003028.SZ,振邦智能,0.6775,1.9417,,,,
300568.SZ,星源材质,7.4439,1.9389,,,,
603727.SH,博迈科,2.3641,1.9383,,,,
002665.SZ,首航高科,7.7121,1.9370,,,,
603505.SH,金石资源,2.3829,1.9362,,,,
300110.SZ,华仁药业,1.5410,1.9324,,,,
600211.SH,西藏药业,1.1389,1.9307,,,,
301079.SZ,邵阳液压,0.1946,1.9269,,,,
603826.SH,坤彩科技,0.7554,1.9212,,,,
600011.SH,华能国际,5.5712,1.9185,,,,
301017.SZ,漱玉平民,0.3876,1.9159,,,,
601028.SH,玉龙股份,1.5298,1.9149,,,,
000850.SZ,华茂股份,0.9446,1.9126,,,,
688685.SH,迈信林,0.2289,1.9094,,,,
300357.SZ,我武生物,1.6616,1.9089,,,,
002192.SZ,融捷股份,8.8693,1.8994,,,,
002365.SZ,永安药业,1.1823,1.8987,,,,
301239.SZ,普瑞眼科,1.2591,1.8964,,,,
000790.SZ,华神科技,0.8865,1.8947,,,,
603758.SH,秦安股份,0.8419,1.8889,,,,
600668.SH,尖峰集团,0.7370,1.8884,,,,
603655.SH,朗博科技,0.2028,1.8837,,,,
002786.SZ,银宝山新,0.3868,1.8836,,,,
688377.SH,迪威尔,0.4373,1.8825,,,,
002498.SZ,汉缆股份,1.6941,1.8824,,,,
300758.SZ,七彩化学,1.7553,1.8820,,,,
301047.SZ,义翘神州,0.8541,1.8766,,,,
600056.SH,中国医药,9.0669,1.8765,,,,
002900.SZ,哈三联,0.3063,1.8760,,,,
002038.SZ,双鹭药业,0.7802,1.8735,,,,
688190.SH,云路股份,0.4580,1.8731,,,,
603127.SH,昭衍新药,3.1846,1.8704,,,,
605318.SH,法狮龙,0.1034,1.8667,,,,
002090.SZ,金智科技,2.7093,1.8644,,,,
603555.SH,贵人鸟,0.7534,1.8519,,,,
300521.SZ,爱司凯,0.6254,1.8501,,,,
301258.SZ,富士莱,0.8943,1.8497,,,,
688625.SH,呈和科技,0.1490,1.8397,,,,
000985.SZ,大庆华科,0.6527,1.8349,,,,
300129.SZ,泰胜风能,1.8707,1.8301,,,,
300966.SZ,共同药业,0.5116,1.8232,,,,
688488.SH,艾迪药业,0.2760,1.8217,,,,
832566.BJ,梓橦宫,0.0414,1.8207,,,,
300573.SZ,兴齐眼药,2.1496,1.8201,,,,
603176.SH,汇通集团,0.5923,1.8182,,,,
000541.SZ,佛山照明,0.6661,1.8182,,,,
600615.SH,丰华股份,0.4552,1.8127,,,,
300923.SZ,研奥股份,0.2157,1.8111,,,,
002750.SZ,龙津药业,5.4950,1.8103,,,,
301181.SZ,标榜股份,0.8129,1.8075,,,,
002530.SZ,金财互联,2.9951,1.8056,,,,
603278.SH,大业股份,0.1185,1.8041,,,,
000557.SZ,西部创业,0.8572,1.8000,,,,
603915.SH,国茂股份,1.7998,1.7980,,,,
000996.SZ,中国中期,0.5690,1.7945,,,,
601928.SH,凤凰传媒,1.4204,1.7836,,,,
000811.SZ,冰轮环境,1.2274,1.7825,,,,
300142.SZ,沃森生物,7.7756,1.7803,,,,
002034.SZ,旺能环境,0.9257,1.7773,,,,
603833.SH,欧派家居,2.7142,1.7768,,,,
601008.SH,连云港,1.1438,1.7766,,,,
605151.SH,西上海,0.8813,1.7760,,,,
000065.SZ,北方国际,2.2847,1.7758,,,,
002858.SZ,力盛体育,1.0276,1.7756,,,,
300254.SZ,仟源医药,0.3429,1.7725,,,,
002390.SZ,信邦制药,1.3710,1.7717,,,,
300683.SZ,海特生物,0.4077,1.7669,,,,
688211.SH,中科微至,0.1081,1.7587,,,,
002783.SZ,凯龙股份,1.2962,1.7562,,,,
002048.SZ,宁波华翔,0.9794,1.7557,,,,
300713.SZ,英可瑞,0.1897,1.7557,,,,
300842.SZ,帝科股份,1.7297,1.7528,,,,
002329.SZ,皇氏集团,11.9447,1.7500,,,,
003000.SZ,劲仔食品,0.6094,1.7488,,,,
300255.SZ,常山药业,0.4271,1.7452,,,,
600749.SH,西藏旅游,0.5580,1.7418,,,,
600201.SH,生物股份,2.0610,1.7401,,,,
002125.SZ,湘潭电化,4.8823,1.7324,,,,
300845.SZ,捷安高科,0.7826,1.7287,,,,
002719.SZ,麦趣尔,0.2170,1.7287,,,,
300720.SZ,海川智能,0.2054,1.7227,,,,
002952.SZ,亚世光电,2.5476,1.7205,,,,
600367.SH,红星发展,1.9012,1.7195,,,,
300009.SZ,安科生物,2.3173,1.7189,,,,
301327.SZ,华宝新能,5.6056,1.7169,,,,
300504.SZ,天邑股份,0.4309,1.7136,,,,
688373.SH,盟科药业-U,0.5707,1.7128,,,,
300980.SZ,祥源新材,0.1583,1.7110,,,,
603235.SH,天新药业,0.5245,1.7100,,,,
000159.SZ,国际实业,1.6671,1.7026,,,,
300533.SZ,冰川网络,1.2418,1.6979,,,,
300424.SZ,航新科技,1.0985,1.6977,,,,
300177.SZ,中海达,1.6225,1.6973,,,,
600486.SH,扬农化工,2.7585,1.6944,,,,
600572.SH,康恩贝,1.5926,1.6908,,,,
600249.SH,两面针,0.3857,1.6842,,,,
000554.SZ,泰山石油,1.0246,1.6822,,,,
000851.SZ,高鸿股份,8.5283,1.6791,,,,
000020.SZ,深华发A,0.2897,1.6760,,,,
002818.SZ,富森美,0.9389,1.6743,,,,
002519.SZ,银河电子,1.1414,1.6736,,,,
301126.SZ,达嘉维康,0.6623,1.6710,,,,
600027.SH,华电国际,5.9744,1.6692,,,,
001336.SZ,楚环科技,2.2235,1.6687,,,,
688136.SH,科兴制药,0.2884,1.6644,,,,
300870.SZ,欧陆通,0.2980,1.6606,,,,
000416.SZ,民生控股,2.1244,1.6588,,,,
300471.SZ,厚普股份,0.9603,1.6571,,,,
603360.SH,百傲化学,0.6669,1.6554,,,,
300654.SZ,世纪天鸿,0.2281,1.6425,,,,
002595.SZ,豪迈科技,0.5372,1.6400,,,,
836720.BJ,吉冈精密,0.0152,1.6364,,,,
300317.SZ,珈伟新能,0.6963,1.6334,,,,
605158.SH,华达新材,1.2347,1.6311,,,,
000595.SZ,宝塔实业,6.1251,1.6304,,,,
002961.SZ,瑞达期货,0.6882,1.6254,,,,
688184.SH,帕瓦股份,0.7420,1.6238,,,,
600535.SH,天士力,1.5353,1.6237,,,,
002272.SZ,川润股份,2.0813,1.6200,,,,
300938.SZ,信测标准,0.6410,1.6196,,,,
301178.SZ,天亿马,2.1704,1.6163,,,,
002007.SZ,华兰生物,4.1430,1.6137,,,,
300895.SZ,铜牛信息,0.7611,1.6116,,,,
301150.SZ,中一科技,0.5576,1.6107,,,,
600185.SH,格力地产,3.5469,1.6100,,,,
000950.SZ,重药控股,0.7498,1.6097,,,,
300960.SZ,通业科技,0.1313,1.6093,,,,
301042.SZ,安联锐视,0.1826,1.6087,,,,
002642.SZ,荣联科技,2.7745,1.6051,,,,
300141.SZ,和顺电气,0.2007,1.6049,,,,
002824.SZ,和胜股份,3.3595,1.6039,,,,
002991.SZ,甘源食品,0.4378,1.6017,,,,
833509.BJ,同惠电子,0.0124,1.6000,,,,
603129.SH,春风动力,1.3172,1.5997,,,,
603255.SH,鼎际得,0.4685,1.5983,,,,
603227.SH,雪峰科技,1.5473,1.5968,,,,
600386.SH,北巴传媒,0.3647,1.5957,,,,
000035.SZ,中国天楹,2.0555,1.5936,,,,
002723.SZ,小崧股份,1.9284,1.5924,,,,
003011.SZ,海象新材,0.8909,1.5917,,,,
300302.SZ,同有科技,0.7081,1.5873,,,,
001213.SZ,中铁特货,0.5575,1.5873,,,,
002454.SZ,松芝股份,1.6686,1.5852,,,,
600191.SH,华资实业,0.5191,1.5848,,,,
688336.SH,三生国健,0.0863,1.5837,,,,
603660.SH,苏州科达,0.2594,1.5779,,,,
605259.SH,绿田机械,0.4674,1.5737,,,,
605228.SH,神通科技,0.1310,1.5719,,,,
300887.SZ,谱尼测试,0.8962,1.5715,,,,
002432.SZ,九安医疗,43.5322,1.5710,,,,
000629.SZ,钒钛股份,12.2678,1.5686,,,,
600405.SH,动力源,1.5044,1.5679,,,,
300711.SZ,广哈通信,0.8730,1.5664,,,,
002880.SZ,卫光生物,0.3679,1.5642,,,,
001258.SZ,立新能源,5.4309,1.5612,,,,
603939.SH,益丰药房,2.7137,1.5597,,,,
605028.SH,世茂能源,0.1952,1.5562,,,,
300855.SZ,图南股份,1.2681,1.5525,,,,
002363.SZ,隆基机械,0.6634,1.5504,,,,
300540.SZ,蜀道装备,0.3607,1.5499,,,,
688348.SH,昱能科技,4.1041,1.5487,,,,
002171.SZ,楚江新材,2.1826,1.5487,,,,
688295.SH,中复神鹰,2.6912,1.5440,,,,
600590.SH,泰豪科技,0.6506,1.5432,,,,
002640.SZ,跨境通,3.2343,1.5432,,,,
300321.SZ,同大股份,0.0578,1.5424,,,,
002660.SZ,茂硕电源,0.4773,1.5365,,,,
688597.SH,煜邦电力,0.3191,1.5330,,,,
301263.SZ,泰恩康,2.0688,1.5299,,,,
300873.SZ,海晨股份,0.7607,1.5291,,,,
002529.SZ,海源复材,0.9772,1.5263,,,,
300371.SZ,汇中股份,0.1944,1.5249,,,,
603868.SH,飞科电器,2.0681,1.5230,,,,
688197.SH,首药控股-U,0.1546,1.5228,,,,
300835.SZ,龙磁科技,0.6642,1.5162,,,,
834682.BJ,球冠电缆,0.0154,1.5123,,,,
600272.SH,开开实业,1.6544,1.5121,,,,
300739.SZ,明阳电路,0.4891,1.5119,,,,
600761.SH,安徽合力,3.0587,1.5115,,,,
600195.SH,中牧股份,2.7069,1.5110,,,,
002533.SZ,金杯电工,0.6845,1.5083,,,,
600998.SH,九州通,0.9564,1.5063,,,,
301162.SZ,国能日新,0.6881,1.5019,,,,
600833.SH,第一医药,0.5057,1.5015,,,,
002013.SZ,中航机电,5.7321,1.4963,,,,
300246.SZ,宝莱特,0.3444,1.4905,,,,
001208.SZ,华菱线缆,0.3396,1.4881,,,,
002755.SZ,奥赛康,0.5802,1.4874,,,,
002752.SZ,昇兴股份,0.6665,1.4870,,,,
688046.SH,药康生物,0.2546,1.4851,,,,
603556.SH,海兴电力,0.8937,1.4815,,,,
600252.SH,中恒集团,0.6267,1.4815,,,,
603136.SH,天目湖,0.7066,1.4788,,,,
688277.SH,天智航-U,0.6813,1.4728,,,,
000887.SZ,中鼎股份,3.6458,1.4706,,,,
300434.SZ,金石亚药,0.1874,1.4688,,,,
300882.SZ,万胜智能,0.2896,1.4685,,,,
600135.SH,乐凯胶片,0.3259,1.4684,,,,
300726.SZ,宏达电子,1.4333,1.4670,,,,
002586.SZ,*ST围海,0.1520,1.4670,,,,
600829.SH,人民同泰,0.3270,1.4634,,,,
300817.SZ,双飞股份,0.1209,1.4614,,,,
688316.SH,青云科技-U,0.3828,1.4612,,,,
603738.SH,泰晶科技,1.1366,1.4609,,,,
000609.SZ,中迪投资,0.4196,1.4572,,,,
000856.SZ,冀东装备,1.8502,1.4558,,,,
000821.SZ,京山轻机,10.3635,1.4524,,,,
300652.SZ,雷迪克,0.4437,1.4515,,,,
300579.SZ,数字认证,2.0843,1.4505,,,,
603773.SH,沃格光电,0.1520,1.4493,,,,
605298.SH,必得科技,0.0521,1.4460,,,,
300633.SZ,开立医疗,9.0564,1.4413,,,,
688580.SH,伟思医疗,0.8679,1.4400,,,,
600222.SH,太龙药业,0.4579,1.4388,,,,
002656.SZ,ST摩登,0.5284,1.4388,,,,
603066.SH,音飞储存,0.5436,1.4381,,,,
000908.SZ,景峰医药,1.0279,1.4368,,,,
002099.SZ,海翔药业,0.6704,1.4347,,,,
600330.SH,天通股份,5.2952,1.4334,,,,
688776.SH,国光电气,1.5354,1.4261,,,,
300759.SZ,康龙化成,6.2193,1.4261,,,,
300410.SZ,正业科技,1.0491,1.4228,,,,
603530.SH,神马电力,0.3868,1.4200,,,,
603997.SH,继峰股份,1.7806,1.4184,,,,
600212.SH,绿能慧充,1.0505,1.4157,,,,
001965.SZ,招商公路,0.2842,1.4085,,,,
600436.SH,片仔癀,6.8913,1.4075,,,,
603003.SH,龙宇燃油,0.2714,1.4065,,,,
002517.SZ,恺英网络,2.5979,1.4063,,,,
688092.SH,爱科科技,0.1194,1.4056,,,,
002788.SZ,鹭燕医药,1.0043,1.4035,,,,
688166.SH,博瑞医药,0.4679,1.4021,,,,
688231.SH,隆达股份,0.5338,1.3986,,,,
601156.SH,东航物流,1.1332,1.3965,,,,
300261.SZ,雅本化学,4.1629,1.3962,,,,
002264.SZ,新华都,0.6902,1.3937,,,,
002354.SZ,天娱数科,1.3682,1.3928,,,,
600690.SH,海尔智家,6.3573,1.3917,,,,
300731.SZ,科创新源,0.7771,1.3903,,,,
600866.SH,星湖科技,1.0600,1.3889,,,,
603155.SH,新亚强,0.2726,1.3879,,,,
688193.SH,仁度生物,0.1335,1.3841,,,,
300360.SZ,炬华科技,0.9917,1.3812,,,,
002831.SZ,裕同科技,2.3096,1.3703,,,,
600671.SH,ST目药,0.0753,1.3699,,,,
300727.SZ,润禾材料,0.8324,1.3670,,,,
600339.SH,中油工程,1.2233,1.3652,,,,
300610.SZ,晨化股份,0.6872,1.3610,,,,
003023.SZ,彩虹集团,7.8954,1.3609,,,,
301328.SZ,维峰电子,1.1147,1.3592,,,,
603097.SH,江苏华辰,0.4343,1.3588,,,,
002884.SZ,凌霄泵业,0.5358,1.3569,,,,
603936.SH,博敏电子,1.3426,1.3567,,,,
603618.SH,杭电股份,0.3320,1.3559,,,,
300545.SZ,联得装备,0.6667,1.3544,,,,
300667.SZ,必创科技,1.0870,1.3532,,,,
300858.SZ,科拓生物,0.2406,1.3530,,,,
000510.SZ,新金路,1.2036,1.3514,,,,
688189.SH,南新制药,0.4123,1.3506,,,,
002992.SZ,宝明科技,1.5301,1.3504,,,,
300685.SZ,艾德生物,1.6463,1.3497,,,,
600961.SH,株冶集团,0.4228,1.3477,,,,
300843.SZ,胜蓝股份,0.2056,1.3445,,,,
301107.SZ,瑜欣电子,0.1938,1.3430,,,,
688553.SH,汇宇制药-W,0.1371,1.3426,,,,
688052.SH,纳芯微,1.5433,1.3411,,,,
000920.SZ,沃顿科技,1.4561,1.3408,,,,
300907.SZ,康平科技,0.1459,1.3395,,,,
688701.SH,卓锦股份,0.0396,1.3384,,,,
600867.SH,通化东宝,1.4848,1.3378,,,,
